,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
155,1.0,7.323395372615964e-59,1.0,1.0,1.0,2.7944616374040752e-40,1.0,2.4098168947723916e-213,1.790761847748584e-50,8.446791878693336e-203,0.5077579392115478
156,1.0,9.564754487237592e-58,1.0,1.0,1.0,3.973932044814899e-42,1.0,5.599691442352633e-215,4.9453711695942226e-51,5.962594108945696e-202,0.8418880267510631
157,1.0,1.6398308975704622e-57,1.0,1.0,1.0,6.818140883916292e-42,1.0,4.668773636115775e-215,1.5896499619644348e-50,1.1919957282003138e-201,0.9315986595051746
158,1.0,6.59009797434401e-59,1.0,1.0,1.0,2.338619823780474e-41,1.0,2.6017641732382983e-214,3.0754195182718794e-50,8.463978802935885e-203,0.9932716611355342
159,1.0,4.180768303453277e-57,1.0,1.0,1.0,3.991432252057046e-42,1.0,3.8057163451859697e-215,1.5999872992337072e-49,9.991886846268557e-203,0.9683096085104719
160,1.0,5.175913113714308e-60,1.0,1.0,1.0,6.736270417624062e-41,1.0,3.5061011959367987e-215,1.0679049610811878e-49,9.419645531668138e-202,0.9884881345363598
161,1.0,9.094025112519427e-58,1.0,1.0,1.0,2.8066288944491967e-42,1.0,2.0343029587065914e-215,9.598920599574835e-50,5.190795992283222e-203,0.9397783599597308
162,1.0,1.469619416387641e-58,1.0,1.0,1.0,9.426292869871413e-41,1.0,9.40927499110195e-216,4.5933418640739625e-50,2.6533668595574147e-202,0.9818199398029023
163,1.0,7.381620681157015e-58,1.0,1.0,1.0,3.2919144350318005e-42,1.0,1.3138090263752763e-216,6.870817591085707e-51,1.638832499724397e-203,0.8569043023081511
164,1.0,6.912549594795379e-58,1.0,1.0,1.0,1.8076844764164985e-42,1.0,1.4247390181261672e-216,5.068437273998416e-51,3.805739494082306e-203,0.9671125731077607
165,1.0,4.727152678249207e-59,1.0,1.0,1.0,1.8894435829627336e-41,1.0,1.0121183103687006e-218,5.242086496166487e-50,1.768441358153943e-202,0.801433402754757
166,1.0,6.829006174082762e-59,1.0,1.0,1.0,1.3461645878213311e-40,1.0,1.5166094292023532e-216,4.1387310943308543e-50,1.8192995790007045e-204,0.9130372831262968
167,1.0,4.491477490456939e-58,1.0,1.0,1.0,1.7729902375443062e-42,1.0,4.338901513069886e-217,7.5483331093228895e-50,2.0836459087067552e-204,0.8881732099894264
168,1.0,1.1451556030166033e-59,1.0,1.0,1.0,7.759057669060178e-43,1.0,7.949893389913986e-219,5.2677825766806083e-51,1.6933953346388987e-204,0.960239538047415
169,1.0,3.561740720232275e-60,1.0,1.0,1.0,4.0215642491898493e-41,1.0,4.711888767986274e-217,1.149944701274028e-50,4.107571040479387e-204,0.9399932730869479
170,1.0,2.365169574429094e-59,1.0,1.0,1.0,3.608899791068531e-41,1.0,2.4520078126293234e-217,7.064729186318628e-51,3.853885765650892e-205,0.9924828660694983
171,1.0,2.8529715351248815e-59,1.0,1.0,1.0,2.4597043743855375e-41,1.0,8.405334387392506e-219,1.1602619273256884e-50,2.400801015855708e-204,0.9896098313590678
172,1.0,9.044056341585438e-60,1.0,1.0,1.0,4.642051428813009e-42,1.0,5.677694348646038e-219,4.44794307111444e-50,2.180782244059968e-205,0.9860837579394517
173,1.0,3.9643680345772024e-60,1.0,1.0,1.0,1.969436809070073e-41,1.0,3.4605831986551737e-220,9.550414885882156e-51,2.896900210168083e-204,0.9877666925071379
174,1.0,5.140294213592525e-59,1.0,1.0,1.0,2.807744988538885e-43,1.0,1.6085612456024623e-217,1.8436626860994518e-51,1.335346041311539e-206,0.9752825576999105
175,1.0,7.810759476979191e-59,1.0,1.0,1.0,3.6762748996082924e-42,1.0,3.490077312105325e-219,3.4168568139328184e-50,4.815360683760443e-206,0.4552499787409249
176,1.0,1.7183102676160433e-58,1.0,1.0,1.0,6.821688029108115e-43,1.0,1.3139042752706001e-219,1.3466772343837014e-51,9.15339102607196e-206,0.9788906829912372
177,1.0,3.885594894016743e-60,1.0,1.0,1.0,4.822400859209158e-42,1.0,7.028065885135198e-220,1.5517118984886064e-51,4.61241075535728e-207,0.8148490205669413
178,1.0,1.7955239203005508e-59,1.0,1.0,1.0,4.572616757442147e-43,1.0,6.604152294203732e-221,4.525969304824994e-50,2.1984696648607556e-207,0.9948981540612464
179,1.0,3.9284990662427726e-59,1.0,1.0,1.0,4.713284571706998e-44,1.0,4.3205535510964584e-219,2.577821724633639e-52,4.316672396560161e-207,0.9596359389423489
180,1.0,1.3965155447059721e-58,1.0,1.0,1.0,2.002359823495775e-43,1.0,8.406303236428449e-221,1.1810770844387297e-50,1.617710387207239e-207,0.9649177200516187
181,1.0,3.0422134512178105e-59,1.0,1.0,1.0,6.488326446686319e-43,1.0,7.894991308580411e-222,5.653395977713695e-51,6.5730381985347045e-208,0.7476682629141906
182,1.0,1.1698000278624446e-58,1.0,1.0,1.0,1.524935294844108e-43,1.0,3.888114300160648e-221,4.838462364063906e-51,5.002222423949346e-208,0.97315349226114
183,1.0,1.8161810338483327e-60,1.0,1.0,1.0,2.8970894545122996e-42,1.0,2.449778484698249e-221,1.6415970316706143e-51,8.463813697015169e-209,0.8522403150533574
184,1.0,3.25896189991148e-60,1.0,1.0,1.0,1.1108195122501264e-42,1.0,2.4658312852290986e-221,3.65155239889144e-51,2.3433816864119137e-208,0.5187061375603474
185,1.0,1.7568186123750134e-61,1.0,1.0,1.0,2.924319196768111e-42,1.0,3.048482932486746e-222,6.01167416176807e-51,2.2016311410571034e-209,0.9852694244597837
186,1.0,1.9277615112719623e-60,1.0,1.0,1.0,4.100721698190024e-42,1.0,4.6365133254475445e-221,2.598697697399397e-52,1.3506886801883007e-208,0.9990404397276853
187,1.0,2.991288611823194e-59,1.0,1.0,1.0,9.820641570632503e-44,1.0,1.9363024059329464e-221,5.827468579016618e-52,3.9490904630276155e-209,0.9880937995248457
188,1.0,7.337192617230206e-60,1.0,1.0,1.0,4.1186007554915615e-43,1.0,3.856639918711291e-222,1.7779955779547007e-51,4.769696701737782e-209,0.9568686533852492
189,1.0,4.6516641105859145e-61,1.0,1.0,1.0,2.0868864527060508e-42,1.0,2.0060640996527618e-222,7.127943919668859e-53,2.6378129875168235e-208,0.9914227263508179
190,1.0,5.2991401530035115e-61,1.0,1.0,1.0,2.12640999282534e-42,1.0,4.441982330095004e-223,1.7578186968120723e-52,2.490498960775414e-209,0.9058899680483055
191,1.0,9.027295663788887e-62,1.0,1.0,1.0,1.315902339772007e-42,1.0,2.635128905370655e-221,1.2508049300704238e-52,8.48326895345402e-211,0.9006465008688921
192,1.0,6.482770840300219e-61,1.0,1.0,1.0,1.396862892532507e-43,1.0,2.3359635287320778e-222,4.7328806191048486e-52,1.954262424843025e-211,0.4849181458582291
193,1.0,3.235380209337362e-60,1.0,1.0,1.0,1.0773347828057135e-42,1.0,1.0496758484289632e-223,1.9412422069794116e-52,1.5659585219033166e-209,0.9948494057232988
194,1.0,6.30650597375046e-62,1.0,1.0,1.0,5.250729346610299e-42,1.0,1.3554405274930268e-224,1.7698193446355145e-52,1.0782355556135917e-209,0.9785918666603707
195,1.0,1.2025262549702443e-60,1.0,1.0,1.0,2.8118662426328117e-42,1.0,9.27559306029846e-224,1.0513433662077856e-52,5.501205339537454e-211,0.9890550886169315
196,1.0,1.5152171535111345e-61,1.0,1.0,1.0,7.067288658880343e-42,1.0,2.2162721709183867e-224,6.55603622322401e-53,6.832699110478235e-210,0.9714861382712903
197,1.0,1.1727406132720663e-61,1.0,1.0,1.0,7.528102211348668e-43,1.0,6.765201577121553e-227,1.6389087273585225e-51,3.352287352297024e-211,0.9552501691257577
198,1.0,7.88823428617281e-62,1.0,1.0,1.0,7.849329856267175e-42,1.0,3.46256266934021e-225,5.407914631710224e-52,3.979231904919501e-211,0.9947202864348431
199,1.0,1.8745221845550876e-61,1.0,1.0,1.0,3.677757994194964e-42,1.0,8.919583426781314e-227,1.6231012812133599e-52,1.9713177739277249e-212,0.31422637027968503
200,1.0,4.5445488803651634e-61,1.0,1.0,1.0,1.2731279762008979e-43,1.0,9.315038693568656e-226,1.3279886110583784e-52,8.115276441315667e-213,0.7555431726921434
201,1.0,3.776846773519429e-61,1.0,1.0,1.0,1.908262533846465e-44,1.0,2.233525014066449e-225,1.867089074226141e-52,5.377881067814718e-212,0.3702435832419073
202,1.0,2.999882329241972e-60,1.0,1.0,1.0,3.821328620272511e-44,1.0,4.703626122328052e-226,4.305327620707958e-53,5.893172360109116e-212,0.9475541878015825
203,1.0,7.831087171117871e-62,1.0,1.0,1.0,8.763192207443906e-43,1.0,1.087983833976112e-225,2.1922521074510536e-52,2.177026268806783e-212,0.9827727836550294
204,1.0,1.6022614432074126e-61,1.0,1.0,1.0,5.73954965060219e-42,1.0,4.942721684869845e-227,5.14567464072993e-53,1.5894504358577874e-212,0.9699522227701609
205,1.0,1.8911742180295406e-61,1.0,1.0,1.0,3.784433510064939e-43,1.0,1.2154865133638264e-227,1.0545751736408294e-52,3.269105779206e-211,0.9846944288269182
206,1.0,6.31559736255118e-61,1.0,1.0,1.0,6.379175031605704e-44,1.0,2.7591545391476315e-226,9.673961118244862e-54,2.6230063017021236e-212,0.9892131919895945
207,1.0,1.4071427023537261e-61,1.0,1.0,1.0,8.494622711755315e-43,1.0,1.2661325238876188e-226,1.100277443608632e-52,7.128304603033773e-213,0.9894818647736773
208,1.0,1.866861701639742e-62,1.0,1.0,1.0,8.251271904942962e-43,1.0,2.5445603974558317e-228,5.775505760567556e-54,3.1064302688160357e-214,0.9499801414213975
209,1.0,9.745821280483878e-62,1.0,1.0,1.0,9.617020031121987e-45,1.0,2.912979631596067e-227,6.007456480392333e-53,1.4674026107941786e-213,0.5392351373684199
210,1.0,2.6952099458666337e-62,1.0,1.0,1.0,2.136896826936991e-42,1.0,4.6738531673956205e-228,7.72488932606036e-54,2.0132496262414475e-214,0.9781134420761971
211,1.0,3.059619218289038e-61,1.0,1.0,1.0,4.3476445412754126e-44,1.0,6.421064740874677e-229,7.219180385240042e-53,1.496354908221985e-214,0.9705665811443288
212,1.0,8.775516119818017e-62,1.0,1.0,1.0,5.837318869804208e-44,1.0,1.0229934934085187e-228,1.4287989804006216e-52,6.736095179862662e-215,0.9866098125685984
213,1.0,4.819791059261014e-62,1.0,1.0,1.0,8.149934117960383e-43,1.0,7.440746324291639e-229,3.785369905813576e-53,1.2423118746990386e-216,0.7184131462672599
214,1.0,1.0690910842080941e-60,1.0,1.0,1.0,1.4001889058551524e-44,1.0,7.604935025110672e-229,3.3681097737317546e-53,1.2454243650294506e-215,0.984230943924434
215,1.0,9.10693607255085e-61,1.0,1.0,1.0,4.177710244219939e-45,1.0,1.1947487245808427e-229,2.3780699596230355e-53,2.998644667625258e-215,0.9483207353185258
216,1.0,3.021973227881822e-61,1.0,1.0,1.0,4.1386928639554656e-44,1.0,1.6400188852680723e-229,5.307060053569598e-53,1.3362876851317605e-215,0.9549842855462356
217,1.0,3.197407562978816e-63,1.0,1.0,1.0,2.3615657190748314e-44,1.0,5.294230881008559e-230,4.0857737185118356e-53,1.1152829758732116e-214,0.9269842218472216
218,1.0,3.470271800230873e-62,1.0,1.0,1.0,2.7289537261185163e-44,1.0,5.753520142459798e-229,1.5353928400805137e-53,3.1174019444251294e-217,0.8172857155099519
219,1.0,4.6902064026040755e-61,1.0,1.0,1.0,4.138728283965358e-45,1.0,1.3243455462019265e-230,4.9794417716259156e-54,5.865067153001299e-215,0.9879972539574857
220,1.0,1.6892084930209467e-62,1.0,1.0,1.0,2.320188108478272e-44,1.0,4.930130551635818e-230,8.111926774492095e-53,3.524035383528812e-217,0.9908556367531292
221,1.0,2.7792657130093627e-62,1.0,1.0,1.0,7.713190362291033e-44,1.0,2.4926961761908508e-229,1.350048401316762e-53,2.618057408719526e-216,0.9926623609824657
222,1.0,1.8633901443701956e-61,1.0,1.0,1.0,1.7898406172427645e-44,1.0,3.2003255936460706e-231,7.523791230797476e-54,6.046957379006915e-217,0.9655612708220305
223,1.0,9.562889786035507e-63,1.0,1.0,1.0,1.9136512413152425e-44,1.0,2.3164573584915384e-230,1.0031489317977799e-53,9.498954138961436e-217,0.9540994540124015
224,1.0,2.9482315330285663e-61,1.0,1.0,1.0,5.920378961366058e-45,1.0,3.0291464804327456e-230,7.216224048613124e-54,1.388931958889169e-217,0.9758029738990933
225,1.0,1.1515402323130491e-64,1.0,1.0,1.0,1.6812581410320186e-44,1.0,1.0238126681870237e-233,6.951967220193308e-53,1.0017488650419071e-216,0.9561198722834926
226,1.0,7.330266338347262e-63,1.0,1.0,1.0,4.15857350734367e-43,1.0,2.5930570421449994e-232,1.1875636849104801e-53,9.699735037781897e-217,0.9774565417099679
227,1.0,7.63951520799795e-64,1.0,1.0,1.0,1.8565267462858199e-44,1.0,8.130112480885621e-232,3.431095987787437e-54,1.0083598560347643e-218,0.46735205623220283
228,1.0,4.560557393112916e-62,1.0,1.0,1.0,2.7582789432796474e-45,1.0,1.1750317491754415e-232,8.39098547472328e-54,1.8209716041218098e-218,0.969747246627404
229,1.0,1.3197739609275122e-62,1.0,1.0,1.0,4.19929718799171e-43,1.0,1.1651638510635014e-232,6.346846672432244e-55,2.412591336316972e-219,0.6228703604534863
230,1.0,2.412513952172067e-63,1.0,1.0,1.0,2.7658769140352094e-43,1.0,9.502178883168773e-233,1.5867023108630924e-55,5.6096968884839e-218,0.8259757610264333
231,1.0,5.418899571629561e-64,1.0,1.0,1.0,3.3367463571653627e-46,1.0,5.31325692091956e-232,9.016743877488346e-54,3.93331449642468e-219,0.8145987511024851
232,1.0,1.983771280893014e-64,1.0,1.0,1.0,2.2819139217468893e-44,1.0,2.5784101892418014e-233,8.612455719982169e-55,1.1250809208037705e-219,0.9893282840807226
233,1.0,2.5665961320314825e-62,1.0,1.0,1.0,3.491911888736112e-46,1.0,3.327544295615613e-232,2.8487438634678896e-54,1.855360680437406e-220,0.8452632502100293
234,1.0,5.97001818109693e-64,1.0,1.0,1.0,1.3654150100314509e-43,1.0,1.8027184326185304e-235,7.055840293778436e-54,2.8264267363780445e-220,0.627116628021961
235,1.0,9.065456148591807e-63,1.0,1.0,1.0,1.147894530578182e-45,1.0,6.839728897569498e-234,2.1705975389928612e-54,1.3040241926234781e-219,0.8384121892510312
236,1.0,2.1646982346602473e-63,1.0,1.0,1.0,9.680019169289895e-44,1.0,2.6549438278471683e-233,1.950789615001783e-54,8.391274666934236e-220,0.9945257288838972
237,1.0,1.0729895703995279e-64,1.0,1.0,1.0,5.951128345424771e-45,1.0,1.8148485282439223e-234,8.535039551021717e-54,2.4646765632938276e-219,0.8961771253482276
238,1.0,5.571565335431181e-62,1.0,1.0,1.0,1.1338740165247013e-45,1.0,1.397056918380886e-235,8.269679601093154e-55,9.279162122001734e-221,0.8446720504571581
239,1.0,1.482722783465551e-62,1.0,1.0,1.0,3.1694632236863476e-45,1.0,5.930246097734118e-236,6.908074480049994e-54,4.3194821627869555e-221,0.8485745782101406
240,1.0,1.0603903188688845e-63,1.0,1.0,1.0,7.175811855533432e-45,1.0,6.602775420101238e-237,5.929830475314847e-56,1.1368131486200674e-221,0.9969489871971476
241,1.0,1.3391778488531778e-62,1.0,1.0,1.0,8.0851735402615e-46,1.0,7.134127772663822e-236,2.2819109179748276e-54,2.236525746291784e-221,0.9684022484984134
242,1.0,3.562892565028462e-63,1.0,1.0,1.0,2.2316381754495613e-46,1.0,7.625307053866777e-234,3.4363683976687596e-55,3.604607871180965e-222,0.9618143893045408
243,1.0,3.022417468016722e-63,1.0,1.0,1.0,5.579202753996437e-44,1.0,1.0647752042706467e-235,1.7900047698339868e-55,3.835315271104944e-222,0.9873910307483797
244,1.0,3.997777567845033e-65,1.0,1.0,1.0,1.1148548973286669e-44,1.0,1.4983739809672322e-236,6.543542459546931e-55,9.46078065091554e-223,0.7438570684500109
245,1.0,6.894687271019155e-63,1.0,1.0,1.0,1.474228032453143e-45,1.0,6.123827705541464e-237,4.166287832538983e-55,1.6574585703944875e-222,0.9144895876910086
246,1.0,2.2986857957432217e-64,1.0,1.0,1.0,9.579057287058817e-46,1.0,1.1393050894384727e-237,1.9906416404484555e-55,1.6967579687475446e-222,0.9402887492204001
247,1.0,1.3276975505916314e-63,1.0,1.0,1.0,4.0893300978047155e-46,1.0,4.589873598873673e-237,3.869480612891787e-54,2.117945435656437e-223,0.9875558245703852
248,1.0,3.4327299769872715e-65,1.0,1.0,1.0,2.3403475104872e-46,1.0,9.535089641997081e-237,7.94681414512815e-55,2.7043144083116428e-223,0.9056874465288017
249,1.0,1.484407756979393e-65,1.0,1.0,1.0,4.025108733499478e-45,1.0,2.2113668745135304e-237,3.490476806570066e-55,7.786755554755834e-224,0.9862039644125623
250,1.0,2.1276777120412873e-65,1.0,1.0,1.0,5.769445191429308e-45,1.0,2.2019182389928865e-238,3.315392914700363e-55,1.5873778792698983e-223,0.267593922497375
251,1.0,5.191997866481752e-63,1.0,1.0,1.0,2.7049270945822353e-46,1.0,1.253408479169508e-237,3.544055961252138e-55,4.439475698820114e-224,0.9816542483603964
252,1.0,3.466077628610652e-64,1.0,1.0,1.0,8.696588049231687e-47,1.0,1.7911793033158933e-236,2.06790185456144e-55,3.817454212371488e-224,0.851096982174243
253,1.0,4.1714275081477175e-65,1.0,1.0,1.0,2.0433623573098606e-45,1.0,2.0867270683842295e-239,1.511088236917057e-54,8.641355399184332e-224,0.9809383887771717
254,1.0,2.0341659017847534e-64,1.0,1.0,1.0,3.6432685411943654e-47,1.0,8.636375500449408e-238,5.774713116193153e-55,3.298740470185873e-224,0.9585628487456784
255,1.0,1.2902561501160136e-65,1.0,1.0,1.0,6.949347175049152e-44,1.0,2.620904907173607e-239,1.0201676610509012e-55,9.802681918856559e-224,0.9307477229229709
256,1.0,4.319262563966269e-65,1.0,1.0,1.0,8.659491381246895e-46,1.0,3.838927729155285e-241,6.0735292412704025e-55,3.8679868755439573e-224,0.9898211606639273
257,1.0,2.3055275972713614e-65,1.0,1.0,1.0,7.293054355581661e-46,1.0,9.692105032530183e-240,2.985482999322887e-55,1.2192656487140067e-225,0.9735765564707479
258,1.0,4.935293887777954e-65,1.0,1.0,1.0,1.258771396174883e-44,1.0,3.985333451316952e-240,8.447113676646424e-56,7.716357779890287e-225,0.9232699233886102
259,1.0,6.434315066074678e-65,1.0,1.0,1.0,1.1386259685930486e-45,1.0,8.579690144745185e-242,5.207886317317502e-56,3.9873317615320334e-225,0.9924065006217898
260,1.0,7.849271352858556e-64,1.0,1.0,1.0,7.309164577312325e-46,1.0,7.981334078973461e-240,3.0734511662423786e-56,9.821552635833132e-227,0.9680379455178427
261,1.0,1.0619593725906247e-64,1.0,1.0,1.0,5.867656999521607e-46,1.0,8.75248925417919e-243,1.2635733391540912e-56,1.0350884283536915e-225,0.7388576673537937
262,1.0,1.1778631416983597e-65,1.0,1.0,1.0,1.103438687689213e-45,1.0,1.8144102791374973e-241,3.4478648407963844e-55,1.5707840770476798e-225,0.9880468328585403
263,1.0,5.309973397510815e-65,1.0,1.0,1.0,1.54628040654786e-46,1.0,1.146994415902267e-239,2.8595691568584496e-55,5.182702200676914e-227,0.9421928967114518
264,1.0,8.594479746216002e-64,1.0,1.0,1.0,1.551807129095652e-47,1.0,5.516419514700611e-240,6.556949457573326e-57,2.5272083087043043e-226,0.9929892900529684
265,1.0,3.1534366938580204e-65,1.0,1.0,1.0,3.167911147311938e-45,1.0,5.015519518167685e-241,2.4354102902431716e-56,2.0358337762050116e-226,0.9960204458058772
266,1.0,1.6925282905776656e-65,1.0,1.0,1.0,1.4172226020239433e-46,1.0,4.2830306431714687e-241,1.3154613439649302e-55,2.755082977803443e-227,0.7064236013012867
267,1.0,4.4900392445209627e-66,1.0,1.0,1.0,1.431373293426964e-46,1.0,1.7420137606937502e-243,1.442470952890619e-56,3.655144351760625e-228,0.9333672527675162
268,1.0,3.0096530740277434e-66,1.0,1.0,1.0,2.3857305984035528e-46,1.0,1.2424213478690522e-242,1.498361905957308e-56,3.650237829236832e-227,0.9505667998686098
269,1.0,4.169702345422816e-67,1.0,1.0,1.0,1.5517470442773926e-44,1.0,4.598847213097082e-243,8.499363085001602e-57,1.275808308839138e-227,0.9707322845130254
270,1.0,7.327816238143977e-66,1.0,1.0,1.0,1.1877826274333935e-45,1.0,3.488337390372445e-243,6.215667219985999e-56,1.06352921131163e-227,0.9606972560979321
271,1.0,1.6975330228038804e-65,1.0,1.0,1.0,1.6259058396608253e-45,1.0,2.4903079355286864e-243,1.4904250177797732e-56,2.838515872898985e-227,0.995479795388191
272,1.0,2.902157669223113e-66,1.0,1.0,1.0,4.1361845822097186e-45,1.0,6.977822246423143e-244,1.9907565467248377e-57,6.2836822089299014e-229,0.8722837304571526
273,1.0,6.554771945020136e-66,1.0,1.0,1.0,2.668370342336619e-45,1.0,7.54599617015519e-244,2.0469948219945905e-56,3.4210882071160273e-228,0.9787674413078667
274,1.0,2.706024469805909e-66,1.0,1.0,1.0,7.486637525299134e-47,1.0,1.2665709262991048e-243,4.157315803662629e-56,1.0121966543072911e-228,0.9498445743696812
275,1.0,1.8987964702915389e-65,1.0,1.0,1.0,2.8077209211116916e-46,1.0,7.992831895941297e-245,4.169165903430913e-56,5.4149152834754804e-229,0.997071359016516
276,1.0,3.422577760940441e-66,1.0,1.0,1.0,2.1100256611845162e-47,1.0,2.1618315525603614e-242,2.0195782058845016e-56,1.5960826060676702e-229,0.996866911291492
277,1.0,1.476420441220216e-66,1.0,1.0,1.0,4.369554833041317e-45,1.0,1.5528575352263103e-244,8.270168591483735e-58,8.247149440480356e-229,0.9884025632902552
278,1.0,1.0322589256091996e-66,1.0,1.0,1.0,6.6286580385683165e-46,1.0,8.525808102524514e-245,1.4424223085656608e-56,1.5032508730207058e-229,0.6076743740552827
279,1.0,8.038172682273118e-66,1.0,1.0,1.0,2.4459660042075443e-47,1.0,1.691312190423723e-244,1.3775911291720084e-56,2.3249999391860094e-230,0.9632653111176984
280,1.0,4.991940812367707e-65,1.0,1.0,1.0,1.166621753544466e-47,1.0,2.967559950021561e-246,9.552534794476397e-57,2.0212686430497072e-231,0.900005256945161
281,1.0,1.219305115477647e-65,1.0,1.0,1.0,5.062880664939734e-48,1.0,5.3048749638007385e-245,2.2761224147259788e-57,2.020815422976003e-230,0.986276858195543
282,1.0,9.648097835258183e-66,1.0,1.0,1.0,2.3946710475009673e-47,1.0,1.1038460105356684e-245,2.664802567752595e-56,2.2888036650131182e-231,0.9750066934082344
283,1.0,1.3509550988471183e-68,1.0,1.0,1.0,1.3654898230592063e-46,1.0,3.0634653859653626e-246,2.0127634065106668e-55,4.6066233229527773e-231,0.6899218408120364
284,1.0,1.20062871250076e-67,1.0,1.0,1.0,1.04145928143221e-46,1.0,7.707034933098859e-246,1.0719998904866223e-56,2.3273942038565256e-231,0.954725672549462
285,1.0,9.885925899490022e-67,1.0,1.0,1.0,5.020015011061152e-47,1.0,4.82825189211118e-246,7.466702084159615e-58,2.7394899284628505e-232,0.995848342705571
286,1.0,2.0319223853861848e-66,1.0,1.0,1.0,3.1757060192099345e-47,1.0,8.823784049185665e-246,3.7143375765499406e-57,2.0547291223043802e-231,0.9958952715631779
287,1.0,4.7990647996542274e-67,1.0,1.0,1.0,1.5893155137941687e-46,1.0,2.4479164707623264e-247,3.7066789922324795e-57,3.346170281779774e-232,0.771129207184543
288,1.0,9.242541185151e-67,1.0,1.0,1.0,4.25910750419165e-48,1.0,2.7803584552183845e-246,2.5108756191544869e-57,5.407164925662178e-232,0.7938163695242432
289,1.0,9.264071414363531e-66,1.0,1.0,1.0,4.621204520568416e-47,1.0,5.121521768380684e-247,3.72134980582397e-58,2.4762240495290077e-232,0.9931217978036951
290,1.0,1.3842590346586459e-67,1.0,1.0,1.0,9.93972542167857e-48,1.0,1.0816905072703024e-246,4.3872869814471393e-57,1.0856055626696187e-233,0.7072361379149236
291,1.0,8.204716411025825e-67,1.0,1.0,1.0,8.887299003884306e-47,1.0,5.044671208844225e-248,7.123991454597002e-58,1.3820105979129578e-232,0.971211604181778
292,1.0,6.962748521955668e-67,1.0,1.0,1.0,2.7157385843428873e-47,1.0,1.5611349607157073e-249,1.9327274808133715e-57,9.061014931656996e-234,0.9954136113957027
293,1.0,1.102366894081108e-66,1.0,1.0,1.0,3.9393741917132346e-48,1.0,7.895466496651617e-250,2.1518914807020246e-57,6.671614744973085e-233,0.9824168875066227
294,1.0,1.5114930276050672e-68,1.0,1.0,1.0,4.2216143687033603e-47,1.0,1.006563192103207e-248,8.536248831214459e-58,3.375352544574004e-233,0.9983376827110269
295,1.0,5.118474105400059e-68,1.0,1.0,1.0,6.380683109384443e-47,1.0,6.488563821563918e-249,2.6246672444197847e-58,1.0747835374794746e-233,0.9887610940249276
296,1.0,6.357225314710871e-67,1.0,1.0,1.0,6.916917186610721e-47,1.0,7.646147770430807e-249,6.661621842378164e-58,2.952166551981676e-233,0.9930158352916216
297,1.0,4.128447002705538e-68,1.0,1.0,1.0,2.6574236024490394e-47,1.0,8.321893893667625e-249,4.390413299292709e-58,5.576335009732532e-234,0.9978728951615599
298,1.0,2.3435934908077875e-67,1.0,1.0,1.0,2.824964255280755e-47,1.0,1.986292869557351e-249,8.438177199416087e-58,4.027500459899888e-234,0.99867664078127
299,1.0,1.0603542945575897e-67,1.0,1.0,1.0,2.636262335220762e-46,1.0,2.635370812215193e-251,1.1801971467526426e-58,1.184125196173388e-234,0.8759114736790068
300,1.0,2.0722709809339014e-67,1.0,1.0,1.0,2.015953227841083e-48,1.0,1.1513870460455095e-251,2.5798535858855912e-58,4.1488140029502275e-235,0.8808070644198339
301,1.0,4.766958055530887e-68,1.0,1.0,1.0,5.561513845977209e-48,1.0,4.996925631783232e-252,5.26756724191098e-59,8.099913603674563e-235,0.9762865201183949
302,1.0,1.0402258587837738e-68,1.0,1.0,1.0,8.77940862803732e-47,1.0,1.0445228736479573e-250,1.2410606972350443e-58,9.901981349924752e-235,0.9974895879165887
