,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
260,1,2.27E-137,1,1,1,3.80E-200,1,6.09E-143,6.31E-102,1.99E-101,0.999999999
261,1,4.88E-137,1,1,1,4.90E-201,1,9.54E-145,9.87E-102,8.87E-101,0.999999996
262,1,2.22E-138,1,1,1,7.13E-201,1,6.96E-144,7.56E-102,3.88E-100,1
263,1,1.38E-137,1,1,1,2.69E-201,1,2.42E-142,8.60E-102,3.01E-101,1
264,1,5.94E-137,1,1,1,2.74E-202,1,3.55E-142,2.16E-103,4.88E-101,1
265,1,3.10E-138,1,1,1,1.72E-200,1,1.22E-143,8.13E-103,7.03E-100,1
266,1,4.25E-139,1,1,1,3.30E-202,1,9.69E-143,4.12E-102,3.89E-101,0.999999991
267,1,1.42E-139,1,1,1,1.88E-202,1,1.80E-144,1.23E-101,3.19E-102,0.999999997
268,1,7.63E-140,1,1,1,3.06E-202,1,1.09E-144,2.22E-102,6.89E-101,0.999999999
269,1,4.95E-140,1,1,1,1.27E-200,1,1.11E-144,1.68E-103,1.56E-101,1
270,1,6.47E-139,1,1,1,1.40E-202,1,6.02E-145,1.10E-101,2.53E-101,0.999999999
271,1,7.48E-139,1,1,1,1.44E-202,1,2.29E-145,2.92E-103,1.71E-100,1
272,1,1.78E-140,1,1,1,6.87E-202,1,1.15E-145,7.34E-104,3.34E-102,0.999999998
273,1,1.94E-139,1,1,1,2.04E-202,1,6.27E-145,8.71E-103,1.75E-101,1
274,1,3.17E-140,1,1,1,1.43E-203,1,1.43E-145,1.72E-103,2.58E-101,1
275,1,1.53E-139,1,1,1,5.50E-203,1,2.88E-146,9.36E-103,4.20E-101,1
276,1,3.97E-140,1,1,1,1.69E-204,1,1.29E-143,2.80E-103,4.26E-102,1
277,1,3.75E-140,1,1,1,4.90E-203,1,2.50E-146,8.27E-104,9.59E-102,1
278,1,3.07E-141,1,1,1,1.83E-203,1,6.92E-146,8.17E-104,3.52E-102,0.999999994
279,1,7.90E-140,1,1,1,5.02E-205,1,7.10E-146,4.57E-103,2.74E-102,1
280,1,2.62E-139,1,1,1,3.41E-205,1,2.01E-146,2.55E-103,1.77E-103,1
281,1,1.02E-139,1,1,1,9.95E-206,1,7.30E-146,3.65E-104,2.60E-102,1
282,1,7.71E-140,1,1,1,3.96E-205,1,2.40E-146,2.60E-103,2.78E-103,1
283,1,3.57E-142,1,1,1,3.29E-205,1,3.01E-146,2.56E-102,1.70E-102,0.999999998
284,1,1.91E-142,1,1,1,3.31E-205,1,5.82E-147,8.62E-104,2.85E-102,1
285,1,4.24E-141,1,1,1,2.42E-205,1,1.48E-146,1.06E-104,1.85E-103,1
286,1,1.34E-141,1,1,1,3.32E-206,1,1.86E-146,1.57E-104,5.69E-102,1
287,1,8.38E-142,1,1,1,4.77E-206,1,6.26E-148,1.15E-104,2.52E-103,0.999999998
288,1,1.39E-142,1,1,1,2.70E-207,1,2.59E-147,2.20E-104,4.61E-103,0.999999995
289,1,1.47E-140,1,1,1,1.84E-206,1,7.34E-147,9.60E-105,2.68E-103,1
290,1,7.24E-142,1,1,1,6.40E-207,1,1.64E-145,2.12E-104,1.92E-104,0.999999998
291,1,2.10E-141,1,1,1,2.71E-206,1,9.81E-148,3.92E-105,1.85E-103,1
292,1,1.84E-142,1,1,1,1.54E-206,1,3.80E-149,7.82E-105,3.48E-103,1
293,1,1.88E-142,1,1,1,4.38E-208,1,8.94E-149,1.54E-104,1.20E-103,1
294,1,3.73E-143,1,1,1,1.93E-207,1,1.52E-147,4.74E-105,4.30E-104,1
295,1,1.95E-143,1,1,1,2.06E-207,1,3.12E-148,1.72E-105,1.47E-103,1
296,1,4.12E-142,1,1,1,9.92E-208,1,6.04E-148,2.11E-105,1.39E-103,1
297,1,3.52E-144,1,1,1,4.67E-208,1,2.29E-148,1.62E-105,3.56E-103,1
298,1,2.24E-143,1,1,1,2.21E-208,1,8.79E-149,5.12E-106,1.09E-103,1
299,1,8.69E-144,1,1,1,1.03E-207,1,3.21E-150,1.06E-105,1.29E-104,0.999999999
300,1,7.31E-143,1,1,1,1.16E-209,1,4.81E-149,7.11E-106,1.29E-105,0.999999999
301,1,1.74E-142,1,1,1,2.79E-209,1,1.37E-149,2.92E-106,1.01E-104,1
302,1,3.56E-144,1,1,1,9.43E-209,1,3.59E-149,8.33E-106,2.10E-103,1
