,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
143,1.0,2.4144422699352366e-134,0.9999999999997762,1.0,2.909479556230001e-143,1.1116408823477146e-22,1.0,2.196418711330996e-90,2.1837060188228493e-160,2.1587309267274435e-60,1.0
144,1.0,6.818101855093074e-137,0.9999999999999838,1.0,4.1888071029601605e-143,4.194550103729967e-22,1.0,9.525424720347447e-90,9.855203710771371e-161,4.15882995893332e-60,1.0
145,1.0,1.3950102195685322e-135,0.999999999999988,1.0,2.467736065627194e-142,6.2817052216162615e-24,1.0,1.6680933416029051e-90,7.392562485974909e-161,1.202496883212556e-60,1.0
146,1.0,2.17738436553609e-136,0.9999999999999831,1.0,4.698901324964079e-143,1.1141577888914882e-23,1.0,6.7840995997948384e-90,1.7781087545671698e-161,1.6936053181737075e-60,1.0
147,1.0,6.929354149920432e-138,0.9999999999998439,1.0,8.293425629777717e-142,5.2088910970887867e-23,1.0,4.2544063898377113e-91,6.032460811871745e-161,1.1268966360389713e-59,1.0
148,1.0,1.1412069991508622e-137,0.9999999999999869,1.0,4.410240433852626e-143,2.6837916753206145e-24,1.0,1.4718840866172726e-89,2.8524861072948464e-161,6.947447321835959e-60,1.0
149,1.0,8.119226386512475e-137,0.9999999999999987,1.0,3.311664483415993e-143,1.1054928394077552e-22,1.0,7.856280670470027e-91,3.0940664979775974e-161,2.7961178991548124e-61,1.0
150,1.0,6.312077494024289e-136,0.9999999999999942,1.0,9.255610068388664e-143,3.5223466576841636e-23,1.0,2.4432194526152967e-91,3.89425535968773e-162,4.459050616251343e-61,1.0
151,1.0,7.183680969742975e-137,0.9999999999999936,1.0,1.4956085887856204e-145,1.892922297733019e-24,1.0,6.5080071130219e-89,4.549506594481058e-162,1.3891793550691288e-61,1.0
152,1.0,1.0533764448112392e-137,0.9999999999999922,1.0,4.2042573599128005e-143,9.461917911510199e-23,1.0,2.407252065470326e-92,1.0721513837913004e-162,7.640570462599332e-61,1.0
153,1.0,2.606731218498715e-139,0.9999999999999991,1.0,1.1645251856948349e-142,5.103664654402954e-23,1.0,3.154047616702663e-91,2.944129497248595e-163,2.201522890581965e-60,1.0
154,1.0,2.347917429636951e-137,0.9999999999999878,1.0,5.911562593710862e-144,3.1790979939968642e-24,1.0,1.005519230738903e-91,1.2983678554304074e-161,4.1405545554865475e-61,1.0
155,1.0,1.1311916827482376e-138,0.9999999999999942,1.0,1.7209403068931334e-144,2.0914277190104752e-22,1.0,2.2776067939279116e-91,8.908312398695725e-163,8.461141300131483e-62,1.0
156,1.0,9.266012720453866e-137,0.9999999999999958,1.0,3.3896315254081965e-144,1.678148408498789e-24,1.0,4.206078389862479e-91,5.631187611913252e-163,1.699913336718556e-61,1.0
157,1.0,1.1075555341712182e-137,0.9999999999999991,1.0,1.765041725486124e-145,8.204664558323564e-24,1.0,3.1080480944415673e-91,1.3005708655837323e-163,5.574096232567229e-61,1.0
158,1.0,2.4767551942753423e-138,0.9999999999999964,1.0,4.957040031504112e-144,2.394486245926716e-24,1.0,5.457691622904593e-90,9.630033263636335e-164,5.551141826184597e-62,1.0
159,1.0,1.6694571227308575e-137,0.9999999999999942,1.0,1.3312421392416645e-145,1.1329995476330226e-23,1.0,5.610057158999466e-91,1.9853027041658672e-163,1.6078317980760063e-61,1.0
160,1.0,8.827843071597532e-140,0.9999999999999989,1.0,1.1292601287602499e-145,7.204398717435114e-24,1.0,2.4762451009326706e-91,1.3485310399566547e-163,9.672125214356443e-61,1.0
161,1.0,3.001390567716078e-138,0.9999999999999944,1.0,1.0151931943708365e-145,6.383950168520514e-24,1.0,4.588702598933087e-91,6.3845128740669e-164,1.8667752363318085e-61,1.0
162,1.0,5.680427187531458e-140,0.9999999999999998,1.0,5.701252117514193e-145,4.359941199842545e-23,1.0,8.95721651241793e-92,2.3734389758392256e-164,3.129306330286424e-61,1.0
163,1.0,3.830426619756755e-138,0.999999999999996,1.0,1.0401535593591837e-144,4.0347828129073505e-24,1.0,2.0426550123880094e-92,9.931347009162857e-165,6.649341962422387e-62,1.0
164,1.0,1.0203592677650683e-138,0.9999999999999973,1.0,8.242933974277028e-146,4.8831851387484166e-24,1.0,4.301697654623563e-92,5.8858473996312135e-165,2.393383468814021e-61,1.0
165,1.0,1.8179159900440977e-140,0.999999999999998,1.0,8.500636294898927e-145,7.086785536708228e-24,1.0,4.632066625985023e-94,3.2655214999175727e-165,4.2944936948271074e-61,1.0
166,1.0,1.173311779729989e-140,0.9999999999999882,1.0,6.63162553345413e-145,1.1034150976077768e-22,1.0,1.3025068732850982e-92,1.9449999626463678e-164,7.449107972404627e-62,1.0
167,1.0,5.416401047067461e-139,0.9999999999999953,1.0,3.784347769429917e-146,5.6205295228887615e-24,1.0,1.8750438366973153e-92,6.69231828761533e-165,4.093032621100659e-62,1.0
168,1.0,2.5689845218444798e-141,0.9999999999999989,1.0,4.3635243337937045e-145,8.657556157402641e-25,1.0,4.12965054980742e-93,3.814513390846454e-165,3.8783923522098e-62,1.0
169,1.0,9.413492548899746e-141,1.0,1.0,4.4257398365075034e-147,1.2501757833095027e-23,1.0,8.646994576457234e-92,8.439413001236334e-166,4.5968302212079554e-61,1.0
170,1.0,3.9939400357581803e-141,0.9999999999999991,1.0,1.4260541665945156e-147,3.6565605605850717e-23,1.0,2.9399264789387487e-92,3.229073687263716e-166,5.014350762780806e-62,1.0
171,1.0,5.509700452948412e-141,0.9999999999999996,1.0,3.734719510147035e-147,1.185229621948166e-23,1.0,7.31065809350015e-93,5.357665901540381e-166,7.053605106315286e-62,1.0
172,1.0,1.337146478080828e-141,1.0,1.0,1.6853788864571898e-147,3.9459774635436415e-24,1.0,2.647757970698519e-93,3.303157261605401e-166,3.097485027024343e-62,1.0
173,1.0,7.255308195974425e-142,0.9999999999999969,1.0,1.0131244611448557e-146,2.675980050439166e-23,1.0,7.602871028466263e-94,1.243126889077753e-166,2.281272682930168e-61,1.0
174,1.0,1.960918466506294e-140,0.9999999999999856,1.0,1.396176098826113e-149,6.992289284450962e-25,1.0,3.313595081647682e-91,1.3709282401518094e-166,8.998066549695971e-63,1.0
175,1.0,3.342139746592839e-141,0.9999999999999074,1.0,2.0109778718348513e-147,2.150481130307932e-24,1.0,7.923296977754102e-94,1.574387551966126e-166,9.792304177985135e-63,1.0
176,1.0,1.4612992220427411e-140,0.999999999999998,1.0,9.068311719785627e-148,3.5281184947539964e-24,1.0,1.894200181437917e-93,5.085278258492953e-167,3.0992817741127875e-62,1.0
177,1.0,4.117082378378138e-143,0.9999999999999816,1.0,4.6191734798957223e-147,5.7905583897893354e-24,1.0,4.3839826202631845e-94,2.0767491886607482e-166,6.790767332807e-63,1.0
178,1.0,1.4099270370518926e-141,0.9999999999999942,1.0,4.490257125417561e-149,1.8298751649094148e-24,1.0,1.561895773518561e-93,4.966585960559231e-166,2.520638569663983e-63,1.0
179,1.0,1.9494205058602553e-141,0.999999999999984,1.0,8.172142765512276e-149,4.820766101153806e-25,1.0,3.614475694141608e-92,6.086569903934446e-168,5.334855100357902e-63,1.0
180,1.0,4.269350413810349e-141,0.9999999999999982,1.0,1.0529757377950298e-147,1.6452983537237901e-24,1.0,5.52099238649234e-94,4.725998469164608e-167,7.78465917463645e-63,1.0
181,1.0,1.9997333892163256e-141,0.9999999999999987,1.0,8.861090532197394e-149,1.301934165684731e-24,1.0,1.3177588922762818e-94,1.557147988452834e-167,2.516467209522628e-63,1.0
182,1.0,6.58712275425168e-141,0.999999999999998,1.0,4.624262523460593e-149,9.881420474384753e-25,1.0,3.8013623443428764e-94,4.4817414705415425e-168,4.877876807578692e-63,1.0
183,1.0,4.311015893306486e-143,0.9999999999999989,1.0,4.100160248235417e-148,1.613950482021489e-23,1.0,6.935044315160699e-94,3.8816323420537034e-168,4.899296569679651e-63,1.0
184,1.0,1.7702255363345096e-143,0.9999999999999989,1.0,1.1081716881334165e-149,6.1036103408702e-24,1.0,7.317625200657069e-94,5.205020236418758e-168,3.9454069277741686e-63,1.0
185,1.0,6.227342376757462e-145,0.9999999999999976,1.0,2.7254066436232183e-149,2.902991309532923e-24,1.0,3.618953220435187e-94,1.4569052377229476e-167,1.3827285346596735e-63,1.0
186,1.0,6.856575217721856e-144,0.9999999999999989,1.0,9.667063749694404e-149,4.666819578619496e-24,1.0,1.7943274928228673e-93,6.220245548035273e-169,1.3144227264864584e-62,1.0
187,1.0,2.435920742302009e-142,0.9999999999999989,1.0,5.725411781175776e-150,9.38617103273571e-25,1.0,1.05406290880205e-93,4.805449727606816e-169,5.746780792822577e-63,1.0
188,1.0,5.037904198522177e-143,0.9999999999999993,1.0,2.6771629096876926e-150,1.414344343918791e-24,1.0,5.795169860795554e-94,2.0320095034430497e-168,2.9415571680820697e-63,1.0
189,1.0,1.9891174473223093e-144,0.9999999999999993,1.0,1.3890541268997267e-149,1.0308915916270775e-23,1.0,2.9074847640570853e-94,2.964761934793918e-170,2.431213193844535e-62,1.0
190,1.0,1.872965827084998e-143,0.9999999999999993,1.0,5.925642753422764e-150,1.2056683959984404e-24,1.0,5.091310102832688e-95,1.7505678827503056e-169,9.536375549167595e-63,1.0
191,1.0,5.75565254415273e-144,0.9999999999999987,1.0,1.7234046850150848e-151,9.542457265059517e-25,1.0,6.4637319175992234e-93,4.505830908021786e-169,1.7056874045575023e-64,1.0
192,1.0,3.2181573815293527e-144,0.9999999999999984,1.0,3.143319760681842e-150,1.5290991073954678e-24,1.0,8.336424068901376e-94,3.1660664951189376e-170,1.7407945839933708e-64,1.0
193,1.0,1.4435262536127857e-144,0.9999999999999996,1.0,3.9455399319206254e-150,1.317756504196739e-24,1.0,8.625897883001588e-95,1.198362609952141e-170,4.273745854850082e-63,1.0
194,1.0,4.2828805014499874e-145,1.0,1.0,3.32975631502067e-150,2.3433989575391473e-23,1.0,7.631479815885202e-96,1.332165914047039e-170,6.007945027596642e-63,1.0
195,1.0,6.882828500572666e-145,0.9999999999999998,1.0,2.6357135140685085e-150,2.136703129633723e-23,1.0,5.405744190519343e-95,5.745479269404507e-171,5.4776902826563693e-64,1.0
196,1.0,3.792299219051826e-145,0.9999999999999998,1.0,2.4556834398094294e-151,9.638530222085948e-24,1.0,1.8122993051705046e-95,3.7142317478992157e-171,7.996649281632662e-63,1.0
197,1.0,2.1170339588488696e-145,0.9999999999999745,1.0,8.411451546532761e-151,7.890731368146778e-25,1.0,6.364190758143991e-97,3.58891642647166e-170,1.395509871457495e-63,1.0
198,1.0,4.3401743767330415e-146,1.0,1.0,6.75111146483062e-152,1.1881678454025704e-23,1.0,5.868878611041839e-96,2.3470904749536363e-170,1.4388603193789648e-63,1.0
199,1.0,2.088011252634418e-145,0.9999999999999969,1.0,1.2987559584526588e-149,3.168950997019423e-24,1.0,1.886316117976044e-96,3.547910571277512e-171,6.916437130237193e-65,1.0
200,1.0,2.5423304909512905e-145,0.9999999999999991,1.0,1.6552385923056498e-152,4.07023404956256e-24,1.0,1.1772392846479409e-95,1.491830259402204e-171,3.060249525537096e-64,1.0
201,1.0,3.998054402419399e-145,0.9999999999999998,1.0,8.228947231684454e-152,3.5431286599108905e-25,1.0,4.144238469030081e-96,9.873958198384306e-172,2.8483473083338165e-64,1.0
202,1.0,1.7557615498545752e-144,0.9999999999999996,1.0,3.7250315851911826e-152,6.276727919093918e-25,1.0,1.0554850359340841e-95,3.0634189204781595e-172,3.946860655505379e-64,1.0
203,1.0,1.2883829766406035e-146,1.0,1.0,2.870687474849603e-152,1.1744876492838749e-24,1.0,1.4873757937366775e-95,6.963375514813447e-172,4.617177088585934e-64,1.0
204,1.0,7.305870248448429e-146,0.999999999999998,1.0,2.642730231130939e-152,2.5432557880911593e-23,1.0,3.5260091699141046e-96,1.9319193402670643e-171,1.4626292485203867e-63,1.0
205,1.0,3.034258496338893e-146,0.9999999999999751,1.0,1.577182635833475e-150,3.288020809378734e-24,1.0,5.668740099151149e-97,7.104145292993329e-172,2.381251104036632e-63,1.0
206,1.0,7.802825969596e-146,0.9999999999999984,1.0,4.7494682528686267e-153,7.559697416559292e-25,1.0,6.542654831484018e-96,3.8857463229662234e-173,2.782300697391283e-63,1.0
207,1.0,2.047830181989323e-146,0.9999999999999996,1.0,1.0740116393971207e-151,2.1794520498207393e-24,1.0,6.482121726178504e-96,2.565480537482522e-172,2.0867518153417004e-64,1.0
208,1.0,2.092542805990863e-147,1.0,1.0,4.117776037764798e-151,4.6282595026748405e-24,1.0,1.8782245604408622e-97,1.639700938958002e-173,3.5870475066199852e-65,1.0
209,1.0,1.216616854779187e-146,0.9999999999999996,1.0,1.0815410656017657e-155,4.2138688864403555e-25,1.0,2.428310341290671e-96,2.6269952267702748e-173,5.978618254920423e-65,1.0
210,1.0,4.485383003970079e-147,0.9999999999999996,1.0,1.3575141559960752e-152,6.0713416213028094e-24,1.0,4.0182487466035733e-97,4.068031427919037e-174,4.381871490504264e-65,1.0
211,1.0,4.5082678534242475e-146,1.0,1.0,1.9488689027964746e-154,1.8554641033808013e-25,1.0,1.3060980004283193e-96,5.478420107693105e-173,3.941051889528365e-65,1.0
212,1.0,1.9329637830091143e-147,0.9999999999999989,1.0,8.60742761222149e-152,5.9639560702947505e-25,1.0,1.6445932594979141e-97,2.9071467890608333e-173,2.292800617461181e-64,1.0
213,1.0,5.3779381564032014e-148,0.9999999999999987,1.0,2.27859846745979e-154,5.2580768811896574e-24,1.0,3.2291512579068113e-96,3.4248050698121674e-173,1.9267862841968905e-66,1.0
214,1.0,3.26239039780184e-146,0.9999999999999996,1.0,8.237796452918689e-155,3.641129407130037e-25,1.0,5.388244202856226e-97,7.789894263571902e-174,3.22255292022514e-65,1.0
215,1.0,4.957481217266594e-146,0.9999999999999993,1.0,2.7408467921068376e-153,1.1311719940955185e-25,1.0,1.641283212222183e-97,1.0981690701793772e-173,1.6195708877930732e-65,1.0
216,1.0,3.1334235466790555e-147,0.9999999999999996,1.0,1.10689219611351e-153,1.2033095089386602e-24,1.0,9.148917940846002e-98,1.203732644788666e-173,2.6111170628652182e-65,1.0
217,1.0,3.726817867380989e-149,1.0,1.0,4.2162964472566946e-154,3.645754323430521e-25,1.0,8.142186937722837e-98,1.707423940838354e-174,2.8557672331196158e-64,1.0
218,1.0,3.555564507240761e-148,1.0,1.0,2.3362933972866976e-156,2.4219886120712973e-25,1.0,1.4434016657168118e-96,1.3399183409183585e-174,6.179582573889608e-66,1.0
219,1.0,2.2793946367626615e-147,0.999999999999992,1.0,2.0282436012580508e-154,1.3332929035347542e-25,1.0,1.1366599052077342e-97,3.4581231409632655e-175,1.2561898915606714e-64,1.0
220,1.0,1.2721876778220767e-148,0.9999999999999987,1.0,1.0321511852864357e-155,3.4609682721593156e-25,1.0,1.588954484045381e-97,1.4166708934483346e-174,1.8757271387292654e-65,1.0
221,1.0,4.546722272757527e-148,1.0,1.0,4.750834649315722e-156,2.8166175108005243e-25,1.0,2.4171646933297844e-97,1.9902026609222798e-175,8.101541526761911e-65,1.0
222,1.0,2.8809918672561245e-147,0.9999999999999984,1.0,4.902588320777409e-155,2.9737561902127614e-25,1.0,9.403696041410923e-98,1.0468684085288156e-175,8.404301052982191e-66,1.0
223,1.0,1.621967009304253e-149,0.9999999999999976,1.0,6.924073198885561e-156,9.246787458991154e-25,1.0,6.95884068672296e-98,9.729680316006746e-176,2.9949919799410617e-65,1.0
224,1.0,2.3708851546867657e-148,0.9999999999999987,1.0,2.759906820424696e-156,4.664909398210534e-25,1.0,5.752987241733162e-98,5.245520084327175e-176,4.564740889426933e-66,1.0
225,1.0,1.9960847024069083e-151,1.0,1.0,1.5564032022511195e-155,3.0397631708243984e-25,1.0,1.2431174837691495e-99,4.343732348809455e-175,2.63822042170718e-65,1.0
226,1.0,2.9108910822302183e-149,0.9999999999999993,1.0,7.637827309196634e-155,3.7486046985353276e-24,1.0,7.839924114160724e-99,6.1912742253398696e-176,1.4377458670501901e-64,1.0
227,1.0,1.2360978378401014e-150,0.9999999999999998,1.0,8.388989616339432e-157,1.7157752698966258e-25,1.0,3.434501257817123e-98,1.009545796614454e-176,6.016819163637348e-67,1.0
228,1.0,1.2960139063085828e-148,0.9999999999999998,1.0,3.323555751809867e-157,8.184591794819289e-26,1.0,1.2089598238876682e-98,1.1028685006159258e-176,5.017325582172696e-66,1.0
229,1.0,1.599697302640776e-148,0.9999999999999993,1.0,8.688375048681874e-158,4.5462630946079475e-24,1.0,1.0031435373794888e-98,1.2232414170016212e-177,3.343915871330501e-66,1.0
230,1.0,1.6919504460756138e-150,0.9999999999999998,1.0,5.976649498536773e-156,1.901074478867266e-24,1.0,7.722968817553034e-99,3.1137765036454815e-178,1.3708308512092776e-65,1.0
231,1.0,9.218638265073008e-151,0.9999999999999998,1.0,2.8343597814098636e-159,1.2021590337555625e-26,1.0,3.070638956979038e-97,1.1184027104423767e-176,3.0831855714376756e-66,1.0
232,1.0,5.715092673610506e-151,1.0,1.0,2.4292829098489095e-157,2.4690769740553387e-25,1.0,2.048393368532599e-98,4.744150543542589e-178,3.7972349711013765e-66,1.0
233,1.0,4.86567907493013e-149,0.9999999999999991,1.0,1.815076588717342e-157,2.3102846778967049e-26,1.0,2.0290888070666137e-98,1.627553620335228e-177,2.9191080597580648e-67,1.0
234,1.0,2.5653796711528037e-151,0.9999999999999998,1.0,3.875256075451436e-156,4.25948724483639e-24,1.0,2.403063135135346e-100,2.4146498613028125e-177,6.051330248685788e-67,1.0
235,1.0,8.617274150175089e-150,0.9999999999999998,1.0,6.223430525778194e-158,4.3490448342261153e-26,1.0,1.862868259968389e-99,5.279806391207476e-178,2.564711798412182e-66,1.0
236,1.0,3.7264039633419864e-151,1.0,1.0,4.078926599491637e-158,5.5767754688615e-25,1.0,8.24340757638966e-99,4.048532851259009e-178,5.644475833278063e-66,1.0
237,1.0,9.95094363556811e-153,1.0,1.0,1.6675556872474933e-159,9.27672725720724e-26,1.0,3.186906946473618e-99,2.3547852686346222e-178,2.497161556372175e-66,1.0
238,1.0,1.16935086876896e-149,0.9999999999999998,1.0,5.538812616525012e-157,9.549512118838061e-26,1.0,2.576534576953876e-100,1.983484311475668e-178,5.268029051204692e-67,1.0
239,1.0,1.1005455473997132e-150,0.9999999999999998,1.0,2.6871253991752805e-156,1.9182466076509598e-25,1.0,8.14606889903146e-101,2.3278664054762814e-178,2.1127788209339063e-67,1.0
240,1.0,9.75143717682209e-152,1.0,1.0,1.601380851062346e-158,1.4986905705879122e-25,1.0,5.512859586468716e-100,1.1788984489502507e-179,9.218207146876804e-67,1.0
241,1.0,8.356105616006571e-151,0.9999999999999998,1.0,1.5019053889247826e-157,9.072477656549866e-26,1.0,1.590132843367916e-100,1.6179453795659374e-178,5.6384227058265185e-67,1.0
242,1.0,4.29638045376465e-151,0.9999999999999982,1.0,7.867491199488743e-160,1.7710784548427538e-26,1.0,8.963196353583112e-98,1.569817215152759e-179,9.669932175294451e-68,1.0
243,1.0,1.2800769200240506e-151,1.0,1.0,6.816504281627311e-161,1.4007907292786893e-24,1.0,4.68498943642045e-100,5.321108047776434e-180,6.650545204379675e-67,1.0
244,1.0,3.468249259885462e-154,0.9999999999999987,1.0,1.9704888160911693e-157,2.587485604222559e-25,1.0,1.0743755204003584e-100,5.760363986445326e-179,7.659956326643657e-67,1.0
245,1.0,1.618108316239028e-150,1.0,1.0,1.2944310383753512e-159,1.6046474975348794e-25,1.0,7.895305733708684e-100,3.2336415667491166e-180,6.190356023723494e-68,1.0
246,1.0,8.44842876504295e-153,0.9999999999999998,1.0,2.2469477663724483e-160,2.195271579903773e-25,1.0,2.92245517831029e-101,3.878229158401253e-180,4.493969006512312e-67,1.0
247,1.0,1.0189956064713488e-151,0.9999999999999998,1.0,1.0081440048505256e-159,5.543201716949399e-26,1.0,3.295701449640398e-100,1.1175094545956134e-179,1.6855972801158416e-67,1.0
248,1.0,2.3536647001423468e-153,0.9999999999999998,1.0,5.7081716960256465e-161,7.477012654057908e-27,1.0,1.144965789936597e-99,3.0099088414676916e-179,1.7214358508263887e-68,1.0
249,1.0,4.069340440344201e-154,1.0,1.0,3.70665991825374e-160,6.690042708123555e-26,1.0,1.3667376869348897e-100,5.4359265589940044e-180,2.3696705821114983e-67,1.0
250,1.0,2.205500625306278e-153,1.0,1.0,7.878387541885769e-159,1.5307125011708907e-25,1.0,3.0598647482023204e-100,1.8295070736789132e-180,9.278607903960534e-68,1.0
251,1.0,7.153596167937646e-152,0.9999999999999998,1.0,1.7508256873610558e-160,5.620135837589593e-26,1.0,2.939764180311402e-100,6.720583239121256e-181,6.376092568802889e-68,1.0
252,1.0,4.874849028231225e-153,0.9999999999999998,1.0,3.2212683652849996e-161,1.4403762707995282e-26,1.0,3.295906310571184e-99,1.8428046501091444e-181,2.590501905268095e-68,1.0
253,1.0,4.836867460743308e-154,1.0,1.0,6.037164200287887e-162,2.2104954290102512e-25,1.0,1.4028041278174702e-101,2.4292359195860766e-181,1.7512353548434573e-67,1.0
254,1.0,1.5256901750785053e-153,1.0,1.0,1.4864436549284464e-161,6.130359351429703e-27,1.0,5.363992085002944e-100,9.157211632805126e-181,2.1288292522155818e-67,1.0
255,1.0,2.576242446122359e-154,1.0,1.0,6.551815679256672e-162,9.924270407788159e-25,1.0,3.2486029081359354e-102,1.9241677314569718e-181,1.959850873247063e-67,1.0
256,1.0,9.656921103698085e-154,0.9999999999999993,1.0,2.085546313126772e-160,2.5286445196986775e-26,1.0,3.772749643999508e-102,2.1968518254443529e-181,1.4387360615841085e-67,1.0
257,1.0,8.340720073444938e-155,1.0,1.0,1.7114263894969485e-161,3.17237943386508e-26,1.0,2.4344180893612464e-102,1.0387500346717794e-181,5.661185250935836e-68,1.0
258,1.0,9.867978261647257e-156,0.9999999999999998,1.0,1.2755805837128099e-160,3.0598709931450525e-24,1.0,1.6562918397933521e-102,1.4383489910708181e-182,6.116789524620796e-67,1.0
259,1.0,3.4201023709931955e-155,1.0,1.0,4.3649697205744295e-161,4.586840318734469e-26,1.0,9.014217529169613e-103,1.0471306244519946e-181,7.77921391722445e-68,1.0
260,1.0,3.810953257674331e-154,0.9999999999999991,1.0,7.422404529763236e-162,2.401172518210477e-25,1.0,1.164223059290284e-101,8.090311221901818e-183,1.3048326254604719e-69,1.0
261,1.0,1.3221115885836432e-153,0.9999999999999989,1.0,3.5379660516612627e-162,6.121904134954498e-26,1.0,3.1792800531135004e-104,1.0853926843666077e-182,2.232903286452733e-68,1.0
262,1.0,9.41885348353638e-156,1.0,1.0,5.2798350782576685e-163,8.091931492219758e-26,1.0,3.994328116037763e-103,9.778474754542805e-183,5.1784850857837066e-68,1.0
263,1.0,9.763932294429543e-155,0.9999999999999998,1.0,2.0606461148233237e-164,1.5331167924840373e-26,1.0,3.9303276224284794e-101,7.987859314729351e-183,1.1984068059574135e-68,1.0
264,1.0,4.695984142776006e-154,0.9999999999999987,1.0,4.10248313033326e-163,1.051383811702967e-26,1.0,5.28764406564733e-101,3.338940712169442e-184,2.297690356408045e-68,1.0
265,1.0,8.63419440824288e-156,1.0,1.0,1.3366892472190842e-162,4.74952893005641e-25,1.0,3.3052397944162387e-102,8.15409033780563e-184,1.666083790220526e-67,1.0
266,1.0,1.0473162776579635e-155,1.0,1.0,1.8789453889961757e-163,2.7509708226815213e-26,1.0,6.847245556915698e-102,2.1355594120657104e-183,1.0256415010931337e-68,1.0
267,1.0,4.0211459533382193e-156,0.9999999999999996,1.0,1.051527247986332e-161,3.396215439910451e-26,1.0,4.790298178054719e-103,1.587612673172315e-183,6.294617082442027e-69,1.0
268,1.0,5.5677710270087704e-157,1.0,1.0,1.1416439863454283e-161,1.0123415449875846e-25,1.0,4.236715272431577e-103,1.2626017500187452e-184,1.895165408680935e-68,1.0
269,1.0,8.128444397645828e-157,1.0,1.0,7.704361631840075e-165,9.435640860419784e-25,1.0,7.361334199042452e-104,1.4108937550432907e-185,2.0913139179628497e-68,1.0
270,1.0,8.499796028162249e-156,1.0,1.0,5.1164047418946227e-163,2.828312720370836e-26,1.0,1.651518790773836e-103,1.6304094718917843e-183,1.5602086790185404e-68,1.0
271,1.0,3.3584835435367116e-156,1.0,1.0,4.0519156595414583e-163,2.852098106094892e-25,1.0,2.2155966025319376e-104,6.304470732835655e-185,2.187537346932009e-68,1.0
272,1.0,7.839608647770879e-158,1.0,1.0,1.645231437004567e-162,3.4952071514354836e-25,1.0,7.059605254596767e-104,1.2147762122865659e-185,3.3117559867122654e-69,1.0
273,1.0,2.5617307204410443e-156,1.0,1.0,2.1618511636595337e-164,1.0252914243978092e-25,1.0,1.0455431756678373e-103,6.016812238336675e-185,1.5490609337050705e-68,1.0
274,1.0,3.0377913368611348e-158,1.0,1.0,3.0173571521289408e-164,1.7600012314778254e-26,1.0,9.599781335212035e-104,1.800526053536355e-185,8.722310418750599e-69,1.0
275,1.0,3.8401461823806745e-157,0.9999999999999998,1.0,1.8996181451105643e-163,1.2357639423604246e-25,1.0,6.106723863383994e-104,7.210876288452375e-185,4.988676795484202e-69,1.0
276,1.0,1.7320973045810447e-157,0.9999999999999996,1.0,1.1294033323562067e-165,1.3679344996778149e-27,1.0,2.6901688595060198e-101,4.686714316239079e-185,1.0691214799817983e-68,1.0
277,1.0,2.1039946981848902e-158,1.0,1.0,1.414206199148715e-163,1.717381949339996e-25,1.0,1.0164663495466392e-103,3.865335303835496e-186,5.923548405087475e-69,1.0
278,1.0,7.09317640575943e-159,1.0,1.0,4.0768289198403596e-165,3.4830956303901163e-25,1.0,7.473212770582298e-104,5.092190061822851e-186,1.0562617190432743e-68,1.0
279,1.0,1.625169620174566e-157,1.0,1.0,4.552281939248971e-165,7.550741081874349e-27,1.0,1.3615447363796354e-103,5.847375861315387e-186,2.2254056573114737e-69,1.0
280,1.0,4.709838185472915e-156,1.0,1.0,2.013351770956767e-164,5.476682854873308e-27,1.0,9.328500414787442e-105,2.0363968098043013e-186,2.2931353629990367e-70,1.0
281,1.0,2.5494654971387893e-157,1.0,1.0,3.1458364505429503e-165,3.0019864716038225e-27,1.0,4.0171388610677744e-104,6.747644147491896e-187,2.8968771344018446e-69,1.0
282,1.0,1.7819883835104885e-157,1.0,1.0,4.647145914239446e-166,2.947182220023357e-26,1.0,7.175395989997615e-104,1.3998150954623655e-186,4.835672888868175e-70,1.0
283,1.0,1.752041956697513e-160,1.0,1.0,1.9152427606257116e-164,2.6362590621373708e-27,1.0,4.554127930632373e-104,3.892489745352429e-185,7.01843023993319e-70,1.0
284,1.0,8.211865381634882e-160,1.0,1.0,8.964740214489669e-166,7.932471133945966e-26,1.0,4.2853030947691935e-105,2.9307134603674827e-187,7.458181788950004e-69,1.0
285,1.0,5.050245551463172e-159,1.0,1.0,4.29027809797739e-166,8.747565300085298e-27,1.0,2.285366510436387e-103,5.3538954819133014e-188,3.167884214447069e-70,1.0
286,1.0,3.5364106922705994e-159,1.0,1.0,1.660971245695842e-164,1.691904465739984e-26,1.0,7.071551780276702e-104,1.6463335998779102e-187,1.9833651410743207e-69,1.0
287,1.0,1.8569375213368675e-159,1.0,1.0,2.9807323629294637e-164,7.6750795783923e-27,1.0,1.4805254753045782e-105,1.436597203910957e-188,4.0003569893609246e-70,1.0
288,1.0,8.469188780163872e-160,1.0,1.0,2.3047333235037434e-166,9.02455561237425e-27,1.0,1.3571574618906544e-105,1.296738032297767e-187,1.7248284399122288e-69,1.0
289,1.0,6.124075450556113e-158,0.9999999999999998,1.0,6.5902553301882436e-167,2.1848163212979648e-26,1.0,1.518974807618313e-104,2.6366915323078627e-188,8.088030427213841e-70,1.0
